"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","null","fixation","html-keyboard-response","629","504365","0.0-0.0-2.0-4.0-0.0-0.2-0.2-0.2-0.70","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","873","color_formal","rdk","630","505239","0.0-0.0-2.0-4.0-0.0-0.2-0.2-0.2-1.70","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.6025","0","circle","black","3","2","2","16.53846153846154","[9,15,18,16,17,17,18,17,16,17,16,17,17,16,17,17,18,16,17,17,16,17,16,17,17,16,16,18,16,16,16,18,16,16,16,17,17,16,17,17,17,16,17,17,16,18,17,16,16,18,16,17]","52","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","631","506242","0.0-0.0-2.0-4.0-0.0-0.2-0.2-0.2-0.71","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","821","color_formal","rdk","632","507063","0.0-0.0-2.0-4.0-0.0-0.2-0.2-0.2-1.71","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.6025","0","circle","black","3","2","2","16.79591836734694","[15,16,18,15,18,17,17,17,15,18,16,18,16,17,17,16,18,16,17,16,18,16,18,16,17,17,17,16,17,18,16,17,16,16,17,18,16,18,16,18,17,17,17,16,18,16,18,17,16]","49","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","","html-keyboard-response","633","509502","0.0-0.0-2.0-4.0-0.0-0.2-0.2-1.2","null","<p style='font-size: 35px; color: white'>您的正确率为： 92% 。平均反应时为：832毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","634","510004","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.72","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","842","color_formal","rdk","635","510848","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.72","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.45098039215686","[4,17,17,17,16,17,16,17,16,17,16,17,17,16,17,16,17,16,18,16,17,17,16,17,16,17,17,17,17,15,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,16]","51","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","636","511850","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.73","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1108","color_formal","rdk","637","512959","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.73","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.651515151515152","[10,15,17,17,18,17,16,18,16,18,16,16,17,17,16,18,16,18,16,18,16,16,17,16,17,17,16,17,17,17,17,18,16,16,18,16,16,17,16,17,18,16,17,17,16,17,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,16]","66","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","638","513961","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.74","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","955","color_formal","rdk","639","514917","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.74","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.666666666666668","[15,16,17,16,17,17,16,16,17,17,17,16,16,17,17,17,16,17,17,16,17,17,16,17,16,18,17,17,15,18,16,16,18,16,18,17,17,15,17,17,16,17,17,17,17,17,16,16,18,17,17,17,17,16,16,17,17]","57","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","640","515920","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.75","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","918","color_formal","rdk","641","516840","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.75","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.509090909090908","[6,17,16,17,17,17,17,17,16,16,16,17,18,16,17,17,16,17,16,18,17,17,15,18,16,17,17,16,17,16,17,16,17,16,17,18,17,16,17,16,17,16,17,17,17,17,16,18,17,15,18,16,17,17,16]","55","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","642","517842","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.76","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","890","color_formal","rdk","643","518733","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.76","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.51851851851852","[1,17,16,18,16,18,16,17,16,17,17,17,17,17,17,17,18,17,17,17,17,16,17,17,16,17,16,16,18,16,17,16,18,16,16,17,17,17,16,16,17,18,17,16,17,17,17,16,18,16,18,16,17,17]","54","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","644","519737","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.77","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","861","color_formal","rdk","645","520599","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.77","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.5","[5,17,17,16,17,16,18,17,16,17,16,17,16,17,18,17,17,16,17,17,16,16,17,17,16,17,17,17,17,17,16,17,17,16,18,16,16,16,17,17,16,16,17,18,16,17,18,17,17,16,17,16]","52","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","646","521603","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.78","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","654","color_formal","rdk","647","522258","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.78","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.564102564102566","[6,18,17,16,18,17,17,17,17,16,17,16,17,16,17,17,16,18,17,17,16,17,17,17,17,16,17,17,17,16,18,17,16,17,18,17,16,17,16]","39","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","648","523260","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.79","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","836","color_formal","rdk","649","524096","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.79","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.352941176470587","[1,14,17,16,17,17,17,17,16,16,16,17,16,17,16,18,16,17,16,16,17,16,18,17,16,16,17,18,16,16,16,18,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,18,17,17,16]","51","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","650","525100","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.80","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","825","color_formal","rdk","651","525925","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.80","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.571428571428573","[9,16,17,17,17,17,17,17,16,17,17,15,17,16,18,16,17,17,16,16,18,17,16,17,17,17,16,17,17,17,17,17,17,16,17,16,17,17,16,18,17,16,16,16,18,17,17,16,17]","49","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","652","526928","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.81","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","846","color_formal","rdk","653","527775","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.81","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.66","[14,16,16,17,16,17,17,17,17,16,18,15,17,17,17,17,15,18,17,17,16,16,17,17,16,18,16,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,16,17,17,17,16]","50","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","654","528777","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.82","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","946","color_formal","rdk","655","529725","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.82","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.732142857142858","[15,16,17,17,16,18,17,17,15,17,17,16,18,16,16,18,16,17,17,16,17,16,16,18,17,17,16,17,18,16,16,17,17,17,17,17,17,17,16,17,16,18,17,17,16,17,16,18,17,16,17,18,17,16,16,17]","56","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","656","530728","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.83","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","831","color_formal","rdk","657","531560","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.83","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.653061224489797","[14,17,16,17,16,18,17,17,15,17,17,17,17,16,16,17,18,16,18,16,17,16,17,17,16,17,18,15,17,17,17,17,16,17,16,16,18,16,17,16,17,16,18,16,17,17,17,17,16]","49","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","658","532563","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.84","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","913","color_formal","rdk","659","533476","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.84","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.685185185185187","[13,17,17,17,17,17,17,17,16,16,17,17,18,16,16,18,17,16,17,16,17,18,17,17,15,18,16,16,18,16,17,16,17,17,16,16,17,16,18,15,17,17,17,18,16,17,17,17,17,16,17,17,17,16]","54","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","660","534479","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.85","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","987","color_formal","rdk","661","535467","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.85","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.610169491525422","[14,17,15,18,17,16,17,16,17,17,16,17,17,17,16,16,16,18,16,17,17,17,16,17,16,18,17,15,18,16,17,16,16,17,18,17,16,16,17,16,16,17,16,17,15,18,17,16,16,18,17,17,16,17,16,17,16,17,18]","59","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","662","536470","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.86","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","898","color_formal","rdk","663","537369","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.86","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.59259259259259","[6,17,16,17,17,17,18,16,18,16,18,16,17,15,17,17,17,17,17,17,17,16,17,17,16,16,18,16,17,17,16,17,17,16,18,15,18,17,17,17,16,18,16,18,16,18,15,18,16,16,18,17,16,17]","54","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","664","538372","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.87","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","970","color_formal","rdk","665","539344","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.87","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.482758620689655","[2,17,18,16,18,16,17,16,18,17,16,18,16,17,16,16,17,17,17,16,16,17,17,16,17,17,17,17,17,17,16,16,18,16,17,17,15,18,16,16,17,16,17,17,17,16,17,16,18,15,17,18,16,17,16,17,17,18]","58","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","666","540346","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.88","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","727","color_formal","rdk","667","541074","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.88","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.651162790697676","[13,17,17,17,18,16,17,17,15,18,17,17,16,18,16,18,15,18,15,18,16,16,17,16,18,17,17,17,16,18,16,17,16,17,16,17,17,17,16,17,16,17,16]","43","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","668","542076","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.89","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","930","color_formal","rdk","669","543006","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.89","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.517857142857142","[1,16,17,17,17,16,18,17,15,17,17,18,17,17,17,16,17,16,18,16,17,18,16,17,17,16,17,18,16,16,17,17,17,17,16,16,18,16,17,17,16,18,17,17,17,16,17,17,16,17,17,17,18,17,16,16]","56","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","670","544010","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.90","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","890","color_formal","rdk","671","544900","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.90","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.67924528301887","[16,17,16,16,17,18,16,18,16,17,17,16,16,16,18,15,18,17,17,15,17,17,18,16,16,18,17,16,17,16,17,17,17,16,17,17,16,18,17,16,18,16,17,16,16,18,16,17,17,16,16,17,16]","53","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","672","545904","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.91","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","936","color_formal","rdk","673","546841","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.91","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.517857142857142","[5,17,16,17,17,16,18,16,17,17,16,17,17,17,16,17,17,17,16,16,17,17,17,17,17,15,17,17,18,16,17,16,16,17,17,16,16,18,17,17,16,17,16,16,17,16,18,16,18,16,17,17,17,17,17,17]","56","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","674","547844","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.92","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","702","color_formal","rdk","675","548548","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.92","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.69047619047619","[14,18,17,16,17,16,17,17,17,16,16,16,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,16,18,16,17,16,17,17,16]","42","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","676","549550","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.93","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","750","color_formal","rdk","677","550301","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.93","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.644444444444446","[9,17,17,17,17,17,17,16,18,16,17,17,16,18,17,16,17,17,17,18,16,17,17,18,16,16,18,16,17,15,18,17,16,17,17,17,17,17,16,17,16,17,17,17,16]","45","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","678","551304","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.94","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","854","color_formal","rdk","679","552159","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.94","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.49019607843137","[4,17,16,17,18,17,17,16,17,17,16,17,16,17,15,17,16,18,17,17,16,17,17,17,16,18,17,16,17,17,16,17,17,18,17,16,17,16,16,17,18,15,17,18,17,15,18,15,18,16,17]","51","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","680","553162","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-0.95","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","929","color_formal","rdk","681","554092","0.0-0.0-2.0-4.0-0.0-0.3-0.3-0.3-1.95","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.983905521162513","0.59375","0","circle","black","3","2","2","16.672727272727272","[14,17,17,18,15,17,17,16,17,17,16,16,17,16,18,16,17,17,18,17,16,18,15,17,16,17,17,16,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,15,18,16,16,17,17,16,18,15,18,17]","55","832","411.5","false","20","20","black","1","false","1","1","1680","998","","d","","","","","","staircase_color"
"","null","","html-keyboard-response","682","556596","0.0-0.0-2.0-4.0-0.0-0.3-0.3-1.3","null","<p style='font-size: 35px; color: white'>您的正确率为： 83% 。平均反应时为：875毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","683","557098","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.96","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","911","color_formal","rdk","684","558010","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-1.96","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.983905521162513","0.59125","0","circle","black","3","2","2","16.574074074074073","[12,15,18,15,17,16,18,16,17,17,15,17,17,17,16,16,18,16,17,16,17,17,17,17,17,16,17,16,17,17,16,17,16,18,17,16,17,16,17,17,17,15,18,16,17,18,17,17,17,15,18,16,16,17]","54","832","411.5","false","20","20","black","1","false","1","1","1680","998","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","685","559012","0.0-0.0-2.0-4.0-0.0-0.4-0.4-0.4-0.97","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
