"success","rt","trial_type","trial_index","plugin_version","time_elapsed","subj_id","stimulus","response","trail_tag","task","ismatch","target","correct_key","correct","response_key"
"","331","html-keynbutton-response","114","2.0.0","3636952","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","q","","matchness_test","match","圆","p","false","mismatch"
"","null","html-keynbutton-response","115","2.0.0","3637454","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","489","html-keynbutton-response","116","2.0.0","3637943","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","matchness_test","mismatch","方","q","true","mismatch"
"","null","html-keynbutton-response","117","2.0.0","3638454","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","369","html-keynbutton-response","118","2.0.0","3638824","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","matchness_test","match","方","p","true","match"
"","null","html-keynbutton-response","119","2.0.0","3639337","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","318","html-keynbutton-response","120","2.0.0","3639656","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","matchness_test","match","圆","p","true","match"
"","null","html-keynbutton-response","121","2.0.0","3640171","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","397","html-keynbutton-response","122","2.0.0","3640568","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","matchness_test","mismatch","圆","q","true","mismatch"
"","null","html-keynbutton-response","123","2.0.0","3641071","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","407","html-keynbutton-response","124","2.0.0","3641479","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","matchness_test","match","圆","p","true","match"
"","null","html-keynbutton-response","125","2.0.0","3641988","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","466","html-keynbutton-response","126","2.0.0","3642455","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","matchness_test","mismatch","圆","q","true","mismatch"
"","null","html-keynbutton-response","127","2.0.0","3642970","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","381","html-keynbutton-response","128","2.0.0","3643352","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","matchness_test","match","方","p","true","match"
"","null","html-keynbutton-response","129","2.0.0","3643855","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","376","html-keynbutton-response","130","2.0.0","3644232","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","matchness_test","mismatch","方","q","true","mismatch"
"","null","html-keynbutton-response","131","2.0.0","3644739","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","436","html-keynbutton-response","132","2.0.0","3645176","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","matchness_test","match","方","p","true","match"
"","null","html-keynbutton-response","133","2.0.0","3645687","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","384","html-keynbutton-response","134","2.0.0","3646071","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","matchness_test","mismatch","方","q","true","mismatch"
"","null","html-keynbutton-response","135","2.0.0","3646578","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","294","html-keynbutton-response","136","2.0.0","3646872","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","matchness_test","match","圆","p","true","match"
"","null","html-keynbutton-response","137","2.0.0","3647386","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","462","html-keynbutton-response","138","2.0.0","3647848","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","matchness_test","mismatch","圆","q","true","mismatch"
"","null","html-keynbutton-response","139","2.0.0","3648354","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","309","html-keynbutton-response","140","2.0.0","3648664","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""circle""></div><div class=""circle""></div></div>","p","","matchness_test","match","圆","p","true","match"
"","null","html-keynbutton-response","141","2.0.0","3649171","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","404","html-keynbutton-response","142","2.0.0","3649576","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""circle""></div><div class=""square""></div></div>","q","","matchness_test","mismatch","圆","q","true","mismatch"
"","null","html-keynbutton-response","143","2.0.0","3650087","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","256","html-keynbutton-response","144","2.0.0","3650344","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""square""></div><div class=""square""></div><div class=""square""></div></div>","p","","matchness_test","match","方","p","true","match"
"","null","html-keynbutton-response","145","2.0.0","3650853","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","274","html-keynbutton-response","146","2.0.0","3651128","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","p","","matchness_test","mismatch","方","q","false","match"
"","1982","html-keynbutton-response","147","2.0.0","3653112","21","<div class=""jp""><p>您已完成1/10部分</p><p>请休息一会儿</p>
    <p>您的正确率是：90%</p>
    <p>您的平均反应时间是：387毫秒</p></div>"," ","block_feedback","","","","","",""
"","null","html-keynbutton-response","148","2.0.0","3656318","21","<count-down title=""""></count-down>","null","countDown_trial","","","","","",""
"","null","html-keynbutton-response","149","2.0.0","3656821","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
"","387","html-keynbutton-response","150","2.0.0","3657208","21","<div class=""flex flex-row stim-length pb-8 md:pd-20 justify-evenly items-center""><div class=""circle""></div><div class=""square""></div><div class=""circle""></div></div>","q","","matchness_test_1","mismatch","方","q","true","mismatch"
"","null","html-keynbutton-response","151","2.0.0","3657720","21","<div class=""pb-14 text-7xl"">+</div>","null","fixation","","","","","",""
